clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
2963,0,2,127,CALDERON,25018.0,NAVOLATO,2043.0,2083.0,5
2964,0,1,117,4 de Marzo,25006.0,CULIACAN,2043.0,2083.0,5
2965,0,2,153,,25006.0,L. DE LOS RAMOS,2043.0,2091.0,5
2966,0,2,97,Stase,25006.0,CULIACAN,2043.0,2083.0,5
2967,0,2,117,Los Angeles,25006.0,CULIACAN,2043.0,2083.0,5
2968,0,1,85,Gabriel Leyva Velazquez,25006.0,CULIACAN,2043.0,2101.0,5
2969,0,1,107,Infonavit Jobori,25006.0,CULIACAN,2043.0,,3
2970,0,2,190,La Higueras,25006.0,CULIACAN,2043.0,2083.0,5
2971,0,1,108,Juarez,25009.0,ESCUINAPA,2043.0,2083.0,5
2972,0,2,26,Villa Satelite,25006.0,CULIACAN,2043.0,2083.0,5
2973,0,1,25,IND.,25006.0,CULIACAN,2043.0,2103.0,5
2974,0,1,45,SIND. EL SALADO,25006.0,CULIACAN,2043.0,2083.0,5
2975,0,1,91,Villa Satelite,25006.0,CULIACAN,2043.0,2091.0,5
2976,0,1,25,Centro,25006.0,CULIACAN,2043.0,2091.0,5
2977,0,1,153,Burocrata,25006.0,CULIACAN,2043.0,2093.0,4
2978,0,1,107,Los Angeles,25006.0,CULIACAN,2043.0,2083.0,5
2979,0,1,153,Humaya,25006.0,CULIACAN,2043.0,2083.0,5
2980,0,1,26,El Walamo,25006.0,CULIACAN,2043.0,2083.0,5
2981,0,1,107,La Higueras,25006.0,CULIACAN,2043.0,2081.0,5
2982,0,1,25,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2091.0,5
2983,0,1,55,Villa del Real,25006.0,CULIACAN,2043.0,2083.0,5
2984,0,2,70,Infonavit Jobori,25006.0,CULIACAN,2043.0,2083.0,5
2985,0,1,30,Stanza Solare,25006.0,COSTA RICA,2043.0,2051.0,4
2986,0,2,158,Villa del Real,25006.0,CULIACAN,2043.0,2083.0,5
2987,0,2,107,La Higueras,25006.0,CULIACAN,2043.0,,3
2988,0,1,29,Azucarera,25018.0,NAVOLATO,2043.0,2091.0,5
2989,0,1,112,JOBORI,25015.0,GUAMUCHIL,2043.0,2091.0,5
2990,0,1,98,ROSALES,25006.0,CULIACAN,2043.0,2091.0,5
2991,0,2,97,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2083.0,5
2992,0,1,153,Santa Natalia,25006.0,CULIACAN,2043.0,2083.0,5
2993,0,1,107,Cuauhtemoc,25006.0,CULIACAN,2043.0,2083.0,5
2994,0,2,121,Vicente Lombardo Toledano,25006.0,CULIACAN,2043.0,2091.0,5
2995,0,1,150,LOMALINDA,25006.0,CULIACAN,2043.0,2083.0,5
2996,0,1,193,Tierra Blanca,25006.0,CULIACAN,2043.0,2083.0,4
2997,0,2,94,Centro,25006.0,CULIACAN,2043.0,2083.0,5
2998,0,1,87,IND.BRAVO,25006.0,CULIACAN,2043.0,2083.0,5
2999,0,2,30,Centro,25006.0,COSTA RICA,2043.0,2083.0,5
3000,0,1,26,Centro,25006.0,CULIACAN,2043.0,2103.0,5
3001,0,1,117,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2093.0,5
3002,0,1,107,INF.,25006.0,CULIACAN,2043.0,,1
3003,0,2,30,Centro,25006.0,COSTA RICA,2043.0,2053.0,4
3004,0,1,117,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2093.0,5
3005,0,1,117,,25006.0,EL SALADO CLN,2043.0,2083.0,5
3006,0,1,107,Rincon de Las Plazas,25006.0,CULIACAN,2043.0,2051.0,4
3007,0,1,112,Morelos,25015.0,GUAMUCHIL,2043.0,2083.0,5
3008,0,2,107,Villa del Real,25006.0,CULIACAN,2043.0,2091.0,5
3009,0,2,107,Tierra Blanca,25006.0,CULIACAN,2043.0,2083.0,5
3010,0,1,117,Antonio Toledo Corro,25006.0,CULIACAN,2043.0,,2
3011,0,2,144,IND.BRAVO,25006.0,CULIACAN,2043.0,2091.0,5
3012,0,1,107,Infonavit Jobori,25006.0,CULIACAN,2043.0,2091.0,5
3013,0,2,129,La Higueras,25006.0,CULIACAN,2043.0,2083.0,5
3014,0,1,145,Campestre,25011.0,CULIACAN,2043.0,2053.0,4
3015,0,1,107,Humaya,25006.0,CULIACAN,2043.0,2083.0,5
3016,0,1,107,Emiliano Zapata,25006.0,CULIACAN,2043.0,2083.0,5
3017,0,1,21,,25015.0,CULIACANCITO CL,2043.0,2083.0,5
3018,0,2,26,Las Granjas,25006.0,CULIACAN,2043.0,2051.0,4
3019,0,1,107,Stanza Solare,25006.0,CULIACAN,2043.0,2083.0,5
3020,0,2,153,Issstesin,25006.0,CULIACAN,2043.0,2051.0,4
3021,0,1,121,Chapultepec,25006.0,CULIACAN,2043.0,2083.0,5
3022,0,1,98,RECURSOS,25006.0,CULIACAN,2043.0,2083.0,5
3023,0,1,107,El Walamo,25006.0,CULIACAN,2043.0,2083.0,5
3024,0,2,117,Torres Porta Alegre,25006.0,CULIACAN,2043.0,2083.0,5
3025,0,1,56,AGR. INDEPEND,25002.0,ANGOSTURA,2043.0,2083.0,5
3026,0,1,162,Las Mañanitas,25006.0,CULIACAN,2043.0,2083.0,5
3027,0,1,162,Los Angeles,25006.0,CULIACAN,2043.0,2083.0,5
3028,0,2,26,Ruiz Cortinez Dos,25006.0,CULIACAN,2043.0,2083.0,5
3029,0,1,153,Emiliano Zapata,25006.0,CULIACAN,2043.0,2051.0,4
3030,0,1,107,Las Mañanitas,25006.0,CULIACAN,2043.0,2083.0,5
3031,0,1,107,El Walamo,25006.0,CULIACAN,2043.0,2071.0,4
3032,0,2,97,Los Robles,25006.0,CULIACAN,2043.0,,3
3033,0,1,112,,25015.0,ANGOSTURA,2043.0,2091.0,5
3034,0,1,107,Las Granjas,25006.0,CULIACAN,2043.0,2091.0,5
3035,0,1,134,Miguel Hidalgo Y Costilla,25006.0,CULIACAN,2043.0,2051.0,4
3036,0,2,121,Culiacancito,25006.0,CULIACAN,2043.0,2083.0,5
3037,0,2,107,Hidraulica,25006.0,CULIACAN,2043.0,2083.0,5
3038,0,1,61,La Sirena,25006.0,V.A.FLORES NAV.,2043.0,2083.0,5
3039,0,1,107,Guadalupe,25006.0,CULIACAN,2043.0,2083.0,5
3040,0,1,20,Campestre,25006.0,CULIACAN,2043.0,2083.0,5
3041,0,1,103,,25018.0,NAVOLATO,2043.0,2091.0,5
3042,0,1,175,El Walamo,25012.0,CULIACAN,2043.0,2083.0,5
3043,0,1,97,La Higueras,25006.0,CULIACAN,2043.0,2071.0,4
3044,0,2,107,El Toro,25006.0,CULIACAN,2043.0,2091.0,5
3045,0,2,107,Stanza Solare,25006.0,CULIACAN,2043.0,2083.0,5
3046,0,2,121,Nuevo Culiacan,25006.0,CULIACAN,2043.0,2053.0,4
3047,0,1,107,IND.,25006.0,CULIACAN,2043.0,,1
3048,0,2,94,Las Granjas,25006.0,CULIACAN,2043.0,2091.0,5
3049,0,1,123,Libertad,25006.0,CULIACAN,2043.0,2083.0,5
3050,0,1,107,Los Angeles,25006.0,CULIACAN,2043.0,2083.0,5
3051,0,1,23,Domingo Rubi,25006.0,CULIACAN,2043.0,2083.0,5
3052,0,1,26,Issstesin,25006.0,CULIACAN,2043.0,2083.0,5
3053,0,1,107,La Higueras,25006.0,CULIACAN,2043.0,2083.0,5
3054,0,2,60,Adolfo Lopez Mateos,25006.0,CULIACAN,2043.0,2051.0,4
3055,0,2,26,Villa del Real,25006.0,CULIACAN,2043.0,2091.0,5
3056,0,1,143,Centro,25002.0,ANGOSTURA,2043.0,2083.0,5
3057,0,1,92,Las Mañanitas,25006.0,CULIACAN,2043.0,2083.0,5
3058,0,1,25,La Higueras,25006.0,CULIACAN,2043.0,2083.0,5
3059,0,1,107,Cascadas,25006.0,CULIACAN,2043.0,2091.0,5
3060,0,2,153,Pradera Dorada Vii,25006.0,CULIACAN,2043.0,2091.0,5
3061,0,2,112,IND.BRAVO,25006.0,CULIACAN,2043.0,2083.0,5
3062,0,1,97,Culiacancito,25006.0,CULIACAN,2043.0,2093.0,5
3063,0,2,107,Villa Satelite,25006.0,CULIACAN,2043.0,2083.0,5
3064,0,2,107,Ejidal,25006.0,CULIACAN,2043.0,2083.0,5
3065,0,2,190,Las Mañanitas,25006.0,CULIACAN,2043.0,2093.0,5
3066,0,1,107,FRAC. LOS GIRAS,25006.0,CULIACAN,2043.0,2091.0,4
3067,0,1,107,Campestre,25006.0,CULIACAN,2043.0,2093.0,5
3068,0,2,30,La Constancia,25006.0,CULIACAN,2043.0,2083.0,5
3069,0,1,26,Bachigualato,25006.0,CULIACAN,2043.0,2093.0,5
3070,0,1,142,Sanchez Celis,25002.0,ANGOSTURA,2043.0,2083.0,5
3071,0,1,150,Priv Lomas del Bosque,25006.0,.CULIACAN,2043.0,2091.0,5
3072,0,2,121,Vicente Lombardo Toledano,25006.0,CULIACAN,2043.0,2083.0,5
3073,0,2,153,Las Granjas,25006.0,CULIACAN,2043.0,2083.0,5
3075,0,2,97,Miguel Leyson,25006.0,CULIACAN,2043.0,2083.0,5
3076,0,2,107,Ferrocarrilera,25006.0,CULIACAN,2043.0,2083.0,5
3077,0,1,107,El Walamo,25006.0,CULIACAN,2043.0,,3
3078,0,1,112,Primavera,25006.0,CULIACAN,2043.0,2083.0,5
3079,0,2,26,Bugambilias,25006.0,CULIACAN,2043.0,2083.0,5
3080,0,2,107,21,25006.0,CULIACAN,2043.0,2101.0,5
3081,0,1,107,Nueva Vizcaya,25006.0,CULIACAN,2043.0,2091.0,5
3082,0,2,25,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2091.0,5
3083,0,1,121,Chula Vista,25006.0,CULIACAN,2043.0,2083.0,5
3084,0,2,153,Nueva Vizcaya,25006.0,CULIACAN,2043.0,2083.0,5
3085,0,2,27,Infonavit Jobori,25006.0,CULIACAN,2043.0,2083.0,5
3086,0,2,94,P.COL.PARQUE MO,25006.0,CULIACAN,2043.0,2083.0,5
3087,0,1,117,La Higueras,25006.0,CULIACAN,2043.0,2081.0,5
3088,0,2,107,El Chaleco,25006.0,CULIACAN,2043.0,2083.0,5
3089,0,2,107,Gabriel Leyva Velazquez,25006.0,CULIACAN,2043.0,2083.0,5
3090,0,1,112,La Higueras,25006.0,CULIACAN,2043.0,2091.0,5
3182,0,1,183,4 de Marzo,25006.0,CULIACAN,2043.0,2083.0,5
3219,0,2,156,4 de Marzo,25006.0,CULIACAN,2043.0,2083.0,5
3274,0,2,14,Infonavit Jobori,25006.0,CULIACAN,2043.0,2083.0,5
3308,0,2,186,Los Angeles,26029.0,CULIACAN,2043.0,2093.0,5
3322,0,2,117,Mezquitillo,25006.0,CULIACAN,2043.0,2083.0,5
3415,0,2,127,CALDERON,25018.0,NAVOLATO,2043.0,2063.0,5
3465,0,2,107,Los Angeles,25006.0,CULIACAN,2043.0,2093.0,5
3508,0,1,150,,25006.0,,2043.0,2051.0,4
3509,0,1,9999,,99999.0,,2043.0,2083.0,5
3510,0,1,0,,99999.0,,2043.0,2043.0,4
3511,0,1,0,,99999.0,,2041.0,2051.0,4
3517,0,1,36,,25011.0,GUASAVE,2003.0,2061.0,5
3518,0,1,17,4 de Marzo,25006.0,"CULIACAN, SIN.",2003.0,2061.0,5
3521,0,1,97,Centro,25006.0,CULIACAN,2051.0,2051.0,4
3522,0,1,112,Los Angeles,25006.0,CULIACAN,2051.0,2101.0,5
3523,0,1,10,Rosario Uzarraga,25006.0,CULIACAN,2051.0,2103.0,5
3524,0,2,85,Las Mañanitas,25006.0,CULIACAN,2051.0,2051.0,4
3525,0,2,145,Guadalupe,25006.0,CULIACAN,2051.0,2091.0,5
3526,0,1,17,Los Angeles,25006.0,CULIACAN,2051.0,,1
3527,0,1,106,Lazaro Cardenas,25006.0,CULIACAN,2051.0,2091.0,5
3528,0,2,20,Stanza Solare,25006.0,CULIACAN,2051.0,2093.0,5
3529,0,1,107,Las Granjas,25006.0,CULIACAN,2051.0,2061.0,4
3530,0,2,55,Cuauhtemoc,25006.0,CULIACAN,2051.0,2091.0,5
3531,0,1,46,CAMPO BALBUENA,25018.0,NAVOLATO,2051.0,2091.0,5
3532,0,1,30,Centro,25006.0,COSTA RICA,2051.0,2091.0,5
3533,0,1,97,Villa Satelite,25006.0,CULIACAN,2051.0,2091.0,5
3534,0,1,29,Alfonso G Calderon,25018.0,NAVOLATO,2051.0,,1
3535,0,1,70,Bugambilias,25006.0,CULIACAN,2051.0,2101.0,5
3536,0,2,212,Guadalupe,25006.0,CULIACAN,2051.0,2091.0,5
3537,0,1,29,Antonio Yamaguchi,25018.0,NAVOLATO,2051.0,2051.0,4
3538,0,2,94,Guadalupe,25006.0,CULIACAN,2051.0,2091.0,5
3539,0,2,153,Las Mañanitas,25006.0,CULIACAN,2051.0,2091.0,5
3540,0,1,107,Villa Satelite,25006.0,CULIACAN,2051.0,2093.0,5
3541,0,1,121,Burocrata,25006.0,CULIACAN,2051.0,2051.0,4
3542,0,1,143,FRACC.,25006.0,CULIACANA,2051.0,,3
3543,0,2,163,Libertad,25006.0,CULIACAN,2051.0,2091.0,5
3544,0,2,117,Emiliano Zapata,25006.0,CULIACAN,2051.0,2091.0,5
3545,0,1,112,Insurgentes,25015.0,SALVADOR ALVARA,2051.0,,1
3546,0,2,112,Industrial Bravo,25006.0,CULIACANA,2051.0,2091.0,5
3547,0,1,56,Mexico,25002.0,ANGOSTURA,2051.0,2091.0,5
3548,0,2,128,ESCOBEDO,25006.0,EL DORADO,2051.0,2091.0,5
3549,0,1,70,Fovissste Playa Azul,25006.0,CULIACAN,2051.0,2061.0,4
3550,0,1,107,Fovissste Playa Azul,25006.0,CULIACAN,2051.0,2091.0,5
3551,0,1,153,Burocrata,25006.0,CULIACAN,2051.0,2053.0,4
3552,0,1,98,Culiacancito,25006.0,CULIACAN,2051.0,2091.0,5
3553,0,1,103,Bugambilias,25006.0,CULIACAN,2051.0,2091.0,5
3554,0,1,56,AGRIC. INDEP.,25002.0,AGR. INDEPENDEN,2051.0,2091.0,5
3555,0,2,127,Ejidal,25018.0,NAVOLATO,2051.0,2083.0,5
3556,0,1,225,La Sirena,25006.0,CULIACAN,2051.0,2091.0,5
3557,0,2,107,Infonavit Jobori,25006.0,CULIACAN,2051.0,2091.0,5
3558,0,1,107,Centro,25006.0,CULIACAN,2051.0,2051.0,4
3559,0,1,71,Las Granjas,25006.0,CULIACAN,2051.0,,1
3560,0,1,73,Las Mañanitas,25006.0,CULIACAN,2051.0,,3
3561,0,1,153,Stase,25006.0,CULIACAN,2051.0,2091.0,5
3562,0,1,107,Los Angeles,25006.0,culiacan,2051.0,2101.0,4
3563,0,1,26,Centro,25006.0,CULIACAN,2051.0,2091.0,5
3565,0,2,112,Universidad 94,25006.0,CULIACAN,2051.0,2091.0,5
3566,0,1,92,San Miguel,25006.0,CULIACAN,2051.0,2053.0,4
3567,0,1,117,Culiacancito,25006.0,CULIACAN,2051.0,2091.0,5
3568,0,2,70,Villa del Real,25006.0,CULIACAN,2051.0,2063.0,4
3569,0,2,121,Villa del Real,25006.0,CULIACAN,2051.0,2091.0,5
3570,0,2,107,El Walamo,25006.0,CULIACAN,2051.0,2091.0,5
3571,0,1,44,Terranova Plus,25006.0,CULIACAN,2051.0,2091.0,5
3572,0,2,27,Obrero Campesino,25006.0,CULIACAN,2051.0,2091.0,5
3573,0,1,31,Bachigualato,25006.0,CULIACAN,2051.0,,4
3574,0,1,20,Guadalupe,25006.0,CULIACAN,2051.0,2093.0,5
3575,0,1,95,Guadalupe,25006.0,CULIACAN,2051.0,,1
3576,0,1,112,La Higueras,25015.0,SALVADOR ALVARA,2051.0,2091.0,5
3577,0,2,128,ESCOBEDO,25006.0,"ELDORADO, CLN",2051.0,2091.0,5
3578,0,2,117,Villa de Guadalupe,25006.0,CULIACAN,2051.0,2091.0,5
3579,0,1,55,Stanza Solare,25006.0,CULIACAN,2051.0,2091.0,5
3580,0,1,71,El Milagro,25006.0,CULIACAN,2051.0,2093.0,5
3581,0,2,158,Finisterra,25006.0,CULIACAN,2051.0,2091.0,5
3582,0,1,153,Issstesin,25006.0,CULIACAN,2051.0,,3
3583,0,1,98,Las Mañanitas,25006.0,CULIACAN,2051.0,2091.0,5
3584,0,1,200,Las Mañanitas,10034.0,CULIACAN,2051.0,2061.0,4
3585,0,1,117,Los Angeles,25006.0,CULIACAN,2051.0,2091.0,5
3586,0,1,107,La Higueras,25006.0,CULIACAN,2051.0,2101.0,5
3587,0,1,112,Villa del Real,25006.0,CULIACAN,2051.0,2051.0,4
3588,0,2,225,Salvador Alvarado,25006.0,CULIACAN,2051.0,2083.0,5
3589,0,1,153,Issstesin,25006.0,CULIACAN,2051.0,2073.0,4
3590,0,1,26,Los Angeles,25006.0,CULIACAN,2051.0,2091.0,5
3591,0,2,15,El Walamo,25006.0,CULIACAN,2051.0,2061.0,4
3592,0,1,85,Olas,25006.0,CULIACAN,2051.0,,2
3593,0,1,55,Guadalupe,25006.0,CULIACAN,2051.0,2091.0,5
3594,0,2,107,Gabriel Leyva Velazquez,25006.0,CULIACAN,2051.0,2103.0,5
3595,0,1,118,REC.,25006.0,CULIACAN,2051.0,2101.0,5
3596,0,2,153,EJ. LA PRESITA,25006.0,CULIACAN,2051.0,2091.0,5
3597,0,1,112,Morelos,25015.0,GUAMUCHIL,2051.0,,3
3598,0,1,0,,1002.0,,2051.0,2051.0,4
3599,0,2,215,La Higueras,25006.0,CULIACAN,2051.0,2051.0,4
3600,0,1,29,Villa del Real,25018.0,NAVOLATO,2051.0,2091.0,5
3601,0,1,107,Santa Natalia,25006.0,QUILA CLN,2051.0,,1
3602,0,1,41,Centro,99999.0,EL ROSARIO,2051.0,2101.0,5
3603,0,2,117,Salvador Alvarado,25006.0,CULIACAN,2051.0,2083.0,5
3604,0,2,25,Villa Satelite,25006.0,CULIACAN,2051.0,2083.0,4
3605,0,1,74,Margaritas,25006.0,CULIACAN,2051.0,2083.0,5
3693,0,1,117,El Walamo,25006.0,CULIACAN,2051.0,2091.0,5
3770,0,2,107,Los Angeles,25006.0,CULIACAN,2051.0,2091.0,5
3822,0,1,25,Centro,25006.0,CULIACAN,2051.0,,3
3838,0,1,117,Aquiles Serdan,25006.0,CULIACAN,2051.0,2051.0,4
3841,0,1,117,Industrial Bravo,25006.0,CULIACAN,2051.0,2093.0,5
3843,0,1,26,Centro,25006.0,CULIACAN,2051.0,2093.0,5
3846,0,1,119,4 de Marzo,25006.0,CULIACAN,2051.0,2051.0,4
3849,0,1,68,LA,25002.0,LA,2051.0,,1
3851,0,1,37,Morelos,25006.0,CULIACAN,2051.0,,1
3855,0,1,29,CALDERON,25018.0,NAVOLATO,2051.0,2051.0,4
3858,0,2,27,El Venadillo,25006.0,CULIACAN,2051.0,2062.0,4
3863,0,2,118,Jorge Almada,25006.0,CULIACAN,2023.0,2033.0,4
3865,0,1,2,ZAPATA,25006.0,CULIACAN,2033.0,2081.0,5
3867,0,1,27,Cascadas,25006.0,CULIACAN,2033.0,,3
3880,0,1,1,4 de Marzo,25006.0,CULIACAN,2033.0,2083.0,5
3881,0,1,2,Las Granjas,25006.0,CULIACAN,2033.0,2081.0,5
3882,0,1,38,Canaco,25006.0,CULIACAN,2033.0,2081.0,5
3883,0,1,5,Centro,25006.0,CULIACAN,2033.0,2081.0,5
3884,0,1,1,La Higueras,25006.0,CULIACAN,2033.0,2083.0,5
3885,0,1,192,,99999.0,ROSARIO,2033.0,2083.0,5
3886,0,1,1,Lazaro Cardenas,25006.0,CULIACAN,2033.0,2091.0,5
3887,0,1,192,Nuevo Culiacan,99999.0,CULIACAN,2033.0,2081.0,5
3888,0,1,2,Infonavit Jobori,25006.0,CULIACAN,2023.0,2081.0,5
3889,0,1,135,Stanza Solare,25006.0,V. ANGEL FLORES,2023.0,2081.0,5
3892,0,1,2,OIND. EL PALMII,25006.0,CULIACAN,2033.0,,2
3909,0,1,64,Mezquitillo,25006.0,COSTA RICA,2033.0,2081.0,4
3910,0,2,2,Villa Satelite,25006.0,CULIACAN,2033.0,,2
3911,0,1,126,N. BRAVOS,25006.0,V.A.FLORES NAV,2033.0,,3
3912,0,1,153,Insurgentes,25006.0,MAZATLAN,2033.0,2083.0,5
3913,0,2,107,Las Mañanitas,25006.0,CULIACAN,2033.0,2081.0,5
3914,0,1,39,Ejidal,25006.0,CULIACAN,2033.0,2043.0,4
3916,0,1,230,Campestre,99999.0,LOS MOCHIS,2023.0,2073.0,5
3917,0,1,47,,25006.0,EL SALADO CLN,2013.0,2073.0,5
3920,0,1,2,Nuevo Culiacan,25006.0,CULIACAN,2033.0,2041.0,4
3921,0,1,121,Las Mañanitas,25006.0,CULIACAN,2033.0,2043.0,4
3922,0,2,2,Santa Teresa,25006.0,CULIACAN,2033.0,2043.0,4
3925,0,2,139,Centro,25006.0,ANGOSTURA,2013.0,2021.0,4
3933,0,1,9,San Rafael,25018.0,NAVOLATO,2013.0,2041.0,4
3934,0,2,121,Universidad 94,25006.0,CULIACAN,2053.0,2093.0,5
3935,0,1,153,Canaco,25006.0,CULIACAN,2053.0,2093.0,5
3936,0,2,117,TOLEDO,25006.0,CULIACAN,2053.0,2101.0,5
3937,0,1,117,SALVADOR,25006.0,CULIACAN,2053.0,,3
3938,0,2,127,CALDERON,25018.0,NAVOLATO,2053.0,2061.0,4
3939,0,1,112,Agustina Ramirez,25015.0,GUAMUCHIL,2053.0,2093.0,5
3940,0,2,27,4,25006.0,CULIACAN,2053.0,2101.0,5
3941,0,2,97,FRAC.LOS,25006.0,CULIACAN,2053.0,2093.0,5
3942,0,1,153,Santa Natalia,25006.0,CULIACAN,2053.0,,1
3943,0,1,107,Bugambilias,25006.0,CULIACAN,2053.0,2053.0,4
3944,0,1,63,LOPEZ,25018.0,VILLA,2053.0,,1
3945,0,1,28,10 de Abril,25006.0,CULIACAN,2053.0,2093.0,5
3946,0,2,107,Los Angeles,25006.0,CULIACAN,2053.0,,1
3947,0,2,28,ADOLFO,25006.0,culiacan,2053.0,2093.0,5
3948,0,2,190,Lazaro Cardenas,25006.0,CULIACAN,2053.0,2053.0,4
3949,0,1,107,IND.,25006.0,CULIACAN,2053.0,2093.0,5
3950,0,1,112,La Higueras,25015.0,GUAMUCHIL,2053.0,2093.0,5
3951,0,2,107,Nuevo,25006.0,CULIACAN,2053.0,2093.0,5
3952,0,1,30,VERACRUZ,25006.0,COSTA,2053.0,2093.0,4
3953,0,1,107,Olas,25006.0,CULIACAN,2053.0,2093.0,5
3954,0,1,200,,10034.0,TAMAZULA DGO,2053.0,,3
3955,0,2,112,Reforma,25015.0,"LA REFORMA, ANG.",2053.0,2093.0,5
3956,0,2,153,,25006.0,CULIACAN,2053.0,2093.0,5
3957,0,1,117,Humaya,25006.0,CULIACAN,2053.0,2093.0,5
3958,0,1,70,AMP,25006.0,CULIACAN,2053.0,2101.0,5
3959,0,2,107,Stanza Solare,25006.0,CULIACAN,2053.0,,3
3960,0,1,26,El Walamo,25006.0,CULIACAN,2053.0,2103.0,5
3961,0,2,65,Villa del Real,25006.0,CULIACAN,2053.0,2081.0,4
3962,0,2,97,Las Mañanitas,25006.0,CULIACAN,2053.0,2093.0,5
3963,0,1,70,5,25006.0,CULIACAN,2053.0,,3
3964,0,1,107,San Rafael,25006.0,NAVOLATO,2053.0,2103.0,5
3965,0,1,190,El Walamo,25006.0,CULIACAN,2053.0,2093.0,5
3966,0,1,107,Prodensa,25006.0,CULIACAN,2053.0,2101.0,5
3967,0,2,107,Infonavit Jobori,25006.0,CULIACAN,2053.0,2093.0,5
3968,0,1,30,Juan de Dios Batiz,25006.0,COSTA RICA CLN,2053.0,,3
3969,0,2,229,NVA.,25006.0,CULIACAN,2053.0,2101.0,5
3970,0,1,107,Centro,25006.0,CULIACAN,2053.0,,3
3971,0,2,15,Industrial Bravo,25006.0,CULIACAN,2053.0,2093.0,5
3972,0,1,153,AGUST.,25006.0,CULIACAN,2053.0,2101.0,5
3973,0,1,65,La Sirena,25006.0,CULIACAN,2053.0,2053.0,4
3974,0,1,117,Salvador Alvarado,25006.0,CULIACAN,2053.0,,3
3975,0,2,145,San Francisco,25011.0,CULIACAN,2053.0,2103.0,5
3976,0,1,107,Lazaro Cardenas,25006.0,CULIACAN,2053.0,2093.0,5
3977,0,1,107,LOS,25006.0,CULIACAN,2053.0,2101.0,5
3978,0,1,127,COFRADIA,25018.0,NAVOLATO,2053.0,,1
3979,0,2,113,Colon,25002.0,ANGOSTURA,2053.0,2093.0,5
3980,0,1,117,10,25006.0,CULIACAN,2053.0,2101.0,5
3981,0,2,107,San Rafael,25006.0,CULIACAN,2053.0,2093.0,5
3982,0,2,26,Popular,25006.0,CULIACAN,2053.0,2101.0,5
3983,0,2,52,Adolfo Lopez Mateos,99999.0,CULIACAN,2053.0,,3
3984,0,1,107,Los Angeles,25006.0,CULIACAN,2053.0,2083.0,4
3985,0,1,112,Costa Azul,25015.0,ANGOSTURA,2053.0,2093.0,5
3986,0,1,20,Guadalupe,25013.0,PERICOS,2053.0,2103.0,5
3987,0,1,153,Humaya,25006.0,CULIACAN,2053.0,2053.0,4
3988,0,1,78,Guadalupe,25006.0,CULIACAN,2053.0,,1
3989,0,1,153,Bugambilias,25006.0,CULIACAN,2053.0,2093.0,5
3990,0,1,107,El Walamo,25006.0,CULIACAN,2053.0,2093.0,5
3991,0,2,29,Infonavit Jobori,25018.0,NAVOLATO,2053.0,2101.0,5
3992,0,1,118,Las Mañanitas,25006.0,CULIACAN,2053.0,,3
3993,0,1,26,Humaya,25006.0,CULIACAN,2053.0,,2
3994,0,1,27,4,25006.0,CULIACAN,2053.0,,1
3995,0,2,143,Centro,25002.0,ANGOSTURA,2053.0,,2
3996,0,1,37,LOS,25012.0,MAZATLAN,2053.0,2101.0,5
3997,0,2,28,Adolfo Lopez Mateos,25006.0,CULIACAN,2053.0,2103.0,5
3998,0,2,107,Nuevo,25006.0,CULIACAN,2053.0,2093.0,5
3999,0,2,163,NAKAYAMA,25006.0,CULIACAN,2053.0,2053.0,4
4000,0,1,153,Montserrat,25006.0,CULIACAN,2053.0,2103.0,4
4001,0,1,107,San Luis Ii,25006.0,CULIACAN,2053.0,2101.0,5
4002,0,2,107,Los Angeles,25006.0,CULIACAN,2053.0,2093.0,5
4003,0,2,105,Fovissste Playa Azul,25001.0,LOS MOCHIS,2053.0,2053.0,4
4004,0,1,113,Colonia Agricola Mexico,25002.0,ANGOSTURA,2053.0,2093.0,5
4005,0,1,120,AMP. JUNTAS DE,25006.0,CULIACAN,2053.0,2053.0,4
4006,0,1,112,Agustina Ramirez,25015.0,GUAMUCHIL,2053.0,2053.0,4
4007,0,1,153,San Luis Ii,25006.0,CULIACAN,2053.0,2101.0,5
4008,0,2,61,LOS,25006.0,CULIACANCITO,2053.0,2093.0,5
4009,0,1,117,Morelos,25006.0,CULIACAN,2053.0,2093.0,5
4010,0,1,153,San Luis Ii,25006.0,CULIACAN,2053.0,2093.0,5
4011,0,1,79,LA,25006.0,CULIACAN,2053.0,2103.0,5
4012,0,2,145,La Choya,25011.0,GUASAVE,2053.0,2093.0,5
4013,0,1,153,Universidad 94,25006.0,CULIACAN,2053.0,,2
4014,0,1,26,El Walamo,25006.0,CULIACAN,2053.0,2093.0,5
4015,0,2,117,San Miguel,25006.0,CULIACAN,2053.0,2101.0,5
4016,0,2,26,GPE.,25006.0,CULIACAN,2053.0,2101.0,5
4017,0,2,77,La Higueras,25006.0,CULIACAN,2053.0,2093.0,5
4018,0,1,121,Fovissste Playa Azul,25006.0,CULIACAN,2053.0,2103.0,5
4019,0,2,14,San Ignacio,25006.0,CULIACAN,2053.0,2093.0,5
